Edição;Carimbo de data/hora;ID;Gênero;Qual a sua escola / faculdade / instituto?;Qual o seu curso / programa de pós?;Em que ano você está?;Você já participou de quantos hackathons?;Qual a sua especialidade?;Você já tem equipe formada?;Time;Selecionado
2018.1;16/05/2018 21:40:52;287;M;Escola Politécnica (Poli);Engenharia Química;2° ano;0;Designer;Sim;19;N
2018.1;16/05/2018 21:58:03;199;M;Escola Politécnica (Poli);Engenharia Química ;4° ano;0;Negócios;Sim;19;N
2017.1;2017/07/20 9:54:37 AM ;2;M;Escola de Artes, Ciências e Humanidades (EACH);Especialização;Pós-graduação;0;Desenvolvedor;Não;0;N
2017.1;2017/07/19 9:35:59 PM ;19;?;Faculdade de Ciências Farmacêuticas (FCF);Farmácia e Bioquímica;4° ano;0;Negócios;Não;0;N
2017.1;2017/07/19 10:09:40 PM ;95;F;Faculdade de Ciências Farmacêuticas (FCF);Farmácia e Bioquímica ;4° ano;0;Negócios;Não;0;N
2018.1;17/05/2018 09:52:26;8;F;Faculdade de Ciências Farmacêuticas (FCF);Farmácia-Bioquímica;4° ano;0;Negócios;Não;0;N
2018.1;18/05/2018 12:34:54;115;M;Faculdade de Ciências Farmacêuticas (FCF);Farmácia-Bioquímica;3° ano;0;Designer;Sim;8;N
2018.1;16/05/2018 22:11:21;237;M;Faculdade de Ciências Farmacêuticas (FCF);Farmácia-Bioquímica;1° ano;0;Designer;Sim;0;N
2018.1;18/05/2018 12:31:29;301;M;Faculdade de Ciências Farmacêuticas (FCF);Farmácia-Bioquímica;5° ano ou mais;0;Farmácia;Sim;8;N
2018.1;16/05/2018 19:35:26;325;F;Faculdade de Ciências Farmacêuticas (FCF);Farmácia-Bioquímica;5° ano ou mais;0;Negócios;Não;0;N
2016.1;24/07/2016 21:10:55;242;M;Faculdade de Filosofia, Letras e Ciências Humanas (FFLCH);Filosofia;2º ano;0;Desenvolvedor;Sim;0;N
2016.1;24/07/2016 21:06:21;161;M;Instituto de Física de São Carlos (IFSC);Física Computacional;Pós-graduação;0;Desenvolvedor;Não;0;N
2016.1;25/07/2016 00:30:02;323;M;Faculdade de Ciências Farmacêuticas (FCF);Fisiopatologia e Toxicologia;1º ano;0;Desenvolvedor;Não;0;N
2018.1;16/05/2018 20:15:00;73;F;Instituto de Astronomia, Geofísica e Ciências Atmosféricas (IAG);Geofísica;5° ano ou mais;0;Negócios;Não;0;N
2016.1;24/07/2016 21:28:10;82;F;Escola de Artes, Ciências e Humanidades (EACH);Gestão Ambiental;2º ano;0;Engenharia;Não;0;N
2016.1;25/07/2016 03:54:36;187;M;Escola de Artes, Ciências e Humanidades (EACH);Gestão Ambiental;2º ano;0;Empreendedor/Negócios;Não;0;N
2017.2;18/10/2017 22:23:36;5;F;Escola de Artes, Ciências e Humanidades (EACH);Gestão Ambiental;1° ano;0;Designer;Não;0;S
2016.1;24/07/2016 21:07:03;456;M;Escola de Artes, Ciências e Humanidades (EACH);Gestão de Políticas Públicas;2º ano;0;Empreendedor/Negócios;Não;0;N
2016.2;13/10/2016 08:07:20;101;M;Escola de Artes, Ciências e Humanidades (EACH);Gestão de Políticas Públicas ;3º ano;0;Políticas Públicas;Não;0;N
2017.2;19/10/2017 22:42:26;103;F;Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP);Informática Biomédica;4° ano;0;Desenvolvedor;Não;0;S
2017.2;19/10/2017 14:41:05;124;M;Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP);Informática Biomédica;3° ano;0;Desenvolvedor;Não;25;S
2018.1;18/05/2018 15:12:17;39;F;Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP);Informática Biomédica;2° ano;0;Desenvolvedor;Sim;54;N
2018.1;18/05/2018 15:18:09;119;M;Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP);Informática Biomédica;1° ano;0;Desenvolvedor;Sim;54;N
2018.1;18/05/2018 17:20:32;163;M;Faculdade de Medicina de Ribeirão Preto (FMRP);Informática Biomédica;2° ano;0;Desenvolvedor;Sim;54;N
2018.1;18/05/2018 15:00:36;239;F;Faculdade de Medicina de Ribeirão Preto (FMRP);Informática Biomédica;2° ano;2;Desenvolvedor;Sim;54;N
2018.1;20/05/2018 20:35:19;291;M;Faculdade de Medicina de Ribeirão Preto (FMRP);Informática Biomédica;1° ano;0;Desenvolvedor;Sim;0;N
2017.2;18/10/2017 21:11:21;147;F;Faculdade de Filosofia, Letras e Ciências Humanas (FFLCH);Letras;5° ano ou mais;0;Negócios;Não;0;S
2018.1;16/05/2018 19:37:50;72;F;Faculdade de Filosofia, Letras e Ciências Humanas (FFLCH);Letras;5° ano ou mais;0;Desenvolvedor;Sim;41;S
2017.1;2017/07/20 11:10:23 AM ;88;F;Escola de Artes, Ciências e Humanidades (EACH);Licenciatura em Ciências da Natureza;3° ano;0;Desenvolvedor;Sim;21;S
2017.1;2017/07/19 9:29:23 PM ;120;?;Escola de Artes, Ciências e Humanidades (EACH);Licenciatura em Ciências da Natureza;2° ano;1;Negócios;Sim;13;S
2018.1;16/05/2018 23:32:20;7;M;Instituto de Matemática e Estatística (IME);Licenciatura em Matemática;3° ano;0;Desenvolvedor;Não;0;N
2018.1;18/05/2018 19:29:04;341;F;Instituto de Matemática e Estatística (IME);Licenciatura em Matemática;1° ano;0;Designer;Sim;49;N
2016.1;24/07/2016 21:23:50;19;M;Instituto de Matemática e Estatística (IME);Licenciatura em Matemática;3º ano;0;Desenvolvedor;Não;0;N
2018.1;16/05/2018 19:01:56;9;F;Faculdade de Filosofia, Letras e Ciências Humanas (FFLCH);Linguística;5° ano ou mais;0;Desenvolvedor;Sim;1;S
2016.2;12/10/2016 21:04:47;63;F;Escola Politécnica (Poli);MBA - Tecnologia de Software;Pós-graduação;1;Desenvolvedor;Não;0;S
2017.2;18/10/2017 23:35:09;101;M;Escola Politécnica (Poli);MBA em IoT;Pós-graduação;2;Desenvolvedor;Sim;0;N
2016.2;13/10/2016 07:38:23;25;M;Não USP;Mestrado em Administração;Pós-graduação;5;Negócios;Sim;0;S
2017.1;2017/07/19 9:38:49 PM ;16;M;Instituto de Matemática e Estatística (IME);Mestrado em Ciência da Computação;Pós-graduação;1;Desenvolvedor;Sim;8;S
2017.1;2017/07/19 9:29:18 PM ;45;M;Instituto de Matemática e Estatística (IME);Mestrado em Ciência da Computação;Pós-graduação;1;Desenvolvedor;Sim;8;S
2017.1;2017/07/19 9:14:55 PM ;67;M;Instituto de Matemática e Estatística (IME);Mestrado em Ciência da Computação;Pós-graduação;2;Desenvolvedor;Sim;8;S
2017.2;18/10/2017 21:06:26;25;M;Instituto de Matemática e Estatística (IME);Mestrado em Ciência da Computação;1° ano;0;Desenvolvedor;Não;0;S
2017.2;18/10/2017 21:08:58;51;M;Instituto de Matemática e Estatística (IME);Mestrado em Ciência da Computação;Pós-graduação;0;Desenvolvedor;Não;0;S
2017.2;18/10/2017 21:08:25;108;F;Instituto de Matemática e Estatística (IME);Mestrado em Ciência da Computação;Pós-graduação;0;Desenvolvedor;Sim;26;S
2017.1;2017/07/22 8:42:33 PM ;92;M;Escola de Comunicações e Artes (ECA);Mestrado em Ciência da Informação;Pós-graduação;2;Negócios;Não;0;N
2017.1;2017/07/19 9:07:38 PM ;104;M;Instituto de Química (IQ);Mestrado em Ciências;Pós-graduação;2;Negócios;Não;0;S
2017.2;20/10/2017 14:26:15;78;M;Escola Politécnica (Poli);Mestrado em Engenharia Elétrica;Pós-graduação;1;Negócios;Não;0;S
2017.1;2017/07/19 9:52:04 PM ;90;M;Escola Politécnica (Poli);Mestrado em Engenharia Mecatrônica;Pós-graduação;0;Negócios;Não;0;N
2017.1;2017/07/19 9:26:05 PM ;10;M;Escola de Artes, Ciências e Humanidades (EACH);Mestrado em Sistemas de Informação;Pós-graduação;0;Desenvolvedor;Sim;2;S
2017.1;2017/07/19 9:28:49 PM ;13;M;Escola de Artes, Ciências e Humanidades (EACH);Mestrado em Sistemas de Informação;Pós-graduação;1;Desenvolvedor;Não;5;N
2017.1;2017/07/19 9:26:43 PM ;29;M;Escola de Artes, Ciências e Humanidades (EACH);Mestrado em Sistemas de Informação;Pós-graduação;1;Desenvolvedor;Sim;2;S
2017.1;2017/07/19 9:37:17 PM ;65;M;Escola de Artes, Ciências e Humanidades (EACH);Mestrado em Sistemas de Informação;Pós-graduação;0;Desenvolvedor;Sim;2;S
2017.1;2017/07/19 9:08:10 PM ;101;M;Escola de Artes, Ciências e Humanidades (EACH);Mestrado em Sistemas de Informação;Pós-graduação;1;Negócios e Desenvolvedor;Sim;2;S
2016.2;14/10/2016 22:44:45;17;F;Faculdade de Saúde Pública (FSP);Mestrado Profissional Ambiente, Saúde e Sustentabilidade;Pós-graduação;1;Designer;Não;0;S
2016.1;24/07/2016 23:57:43;487;M;Escola de Artes, Ciências e Humanidades (EACH);Modelagem de Sistemas Complexos;Pós-graduação;0;Desenvolvedor;Não;0;N
2018.1;20/05/2018 22:04:38;271;M;Escola de Comunicações e Artes (ECA);Música;5° ano ou mais;0;Cientista de Dados;Não;0;N
2017.2;21/10/2017 19:39:28;32;F;Instituto de Química (IQ);PECE;1° ano;0;Quimica;Não;0;S
2017.2;18/10/2017 21:02:25;161;M;Escola de Artes, Ciências e Humanidades (EACH);Pedagogia;3° ano;5;Desenvolvedor;Sim;2;S
2018.1;19/05/2018 10:55:11;116;M;Instituto de Astronomia, Geofísica e Ciências Atmosféricas (IAG);Pós-doutorado em Astronomia;Pós-doutorado;0;Cientista de Dados;Não;0;N
2016.2;12/10/2016 21:04:17;44;M;Escola Politécnica (Poli);Pós-doutorado em Engenharia da Produção;2º ano;2;Negócios;Não;0;S
2016.1;24/07/2016 21:12:20;259;M;Faculdade de Economia, Administração e Contabilidade (FEA);Pós-graduação em Administração;Pós-graduação;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 21:53:32;377;M;Faculdade de Economia, Administração e Contabilidade (FEA);Pós-graduação em Administração de Organizações;Pós-graduação;0;Empreendedor/Negócios;Não;0;N
2018.1;18/05/2018 23:35:36;211;F;Instituto de Astronomia, Geofísica e Ciências Atmosféricas (IAG);Pós-graduação em Astronomia;Pós-graduação;0;Cientista de Dados;Sim;72;N
2016.2;17/10/2016 18:17:51;3;M;Escola Politécnica (Poli);Pós-graduação em Big Data;Pós-graduação;1;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:40:14;380;M;Instituto de Matemática e Estatística (IME);Pós-graduação em Bioinformática;Pós-graduação;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 23:24:49;137;M;Instituto de Ciências Matemáticas e de Computação (ICMC);Pós-graduação em Ciência da Computação;Pós-graduação;0;Desenvolvedor;Sim;12;N
2016.1;24/07/2016 21:08:52;149;M;Instituto de Ciências Matemáticas e de Computação (ICMC);Pós-graduação em Ciência da Computação;Pós-graduação;5;Desenvolvedor;Sim;16;N
2016.1;24/07/2016 21:10:59;152;M;Instituto de Ciências Matemáticas e de Computação (ICMC);Pós-graduação em Ciência da Computação;Pós-graduação;0;Desenvolvedor;Sim;17;N
2016.1;27/07/2016 21:55:55;166;M;Instituto de Matemática e Estatística (IME);Pós-graduação em Ciência da Computação;Pós-graduação;0;Desenvolvedor;Sim;19;N
2016.1;24/07/2016 21:11:12;193;M;Instituto de Ciências Matemáticas e de Computação (ICMC);Pós-graduação em Ciência da Computação;Pós-graduação;0;Pesquisador;Sim;17;N
2016.1;25/07/2016 09:39:46;215;M;Instituto de Matemática e Estatística (IME);Pós-graduação em Ciência da Computação;Pós-graduação;0;Desenvolvedor;Sim;25;N
2016.1;24/07/2016 21:37:42;231;M;Instituto de Matemática e Estatística (IME);Pós-graduação em Ciência da Computação;Pós-graduação;0;Desenvolvedor;Sim;25;N
2016.1;24/07/2016 21:08:58;283;M;Instituto de Ciências Matemáticas e de Computação (ICMC);Pós-graduação em Ciência da Computação;Pós-graduação;2;Desenvolvedor;Sim;16;N
2016.1;24/07/2016 21:16:15;393;M;Instituto de Matemática e Estatística (IME);Pós-graduação em Ciência da Computação;Pós-graduação;0;Desenvolvedor;Sim;25;N
2016.1;24/07/2016 21:08:08;461;M;Instituto de Matemática e Estatística (IME);Pós-graduação em Ciência da Computação;Pós-graduação;0;Desenvolvedor;Não;0;N
2016.1;25/07/2016 10:49:15;542;M;Instituto de Ciências Matemáticas e de Computação (ICMC);Pós-graduação em Ciência da Computação;Pós-graduação;0;Pesquisador;Sim;17;N
2018.1;16/05/2018 21:44:51;67;M;Instituto de Matemática e Estatística (IME);Pós-graduação em Ciência da Computação;Pós-graduação;0;Cientista de Dados;Não;0;N
2018.1;17/05/2018 11:48:35;94;M;Instituto de Matemática e Estatística (IME);Pós-graduação em Ciência da Computação;Pós-graduação;0;Desenvolvedor;Sim;78;S
2018.1;19/05/2018 22:06:06;142;M;Instituto de Matemática e Estatística (IME);Pós-graduação em Ciência da Computação;Pós-graduação;0;Desenvolvedor;Sim;8;N
2018.1;16/05/2018 22:46:01;195;F;Instituto de Matemática e Estatística (IME);Pós-graduação em Ciência da Computação;Pós-graduação;0;Cientista de Dados;Não;0;N
2018.1;16/05/2018 22:43:54;215;M;Instituto de Matemática e Estatística (IME);Pós-graduação em Ciência da Computação;Pós-graduação;1;Cientista de Dados;Não;0;N
2016.1;24/07/2016 21:06:11;39;M;Instituto de Ciências Matemáticas e de Computação (ICMC);Pós-graduação em Ciências de Computação e Matemática Computacional;Pós-graduação;1;Desenvolvedor;Não;0;N
2018.1;16/05/2018 21:47:22;335;M;Faculdade de Odontologia (FO);Pós-graduação em Ciências Odontológicas;Pós-graduação;0;Pesquisador;Não;0;N
2016.1;24/07/2016 21:06:40;428;M;Faculdade de Economia, Administração e Contabilidade (FEA);Pós-graduação em Economia ;Pós-graduação;0;Empreendedor/Negócios;Não;0;N
2018.1;17/05/2018 00:59:01;232;M;Faculdade de Economia, Administração e Contabilidade (FEA);Pós-graduação em Empreendedorismo e Inovação;Pós-graduação;0;Negócios;Não;0;N
2018.1;18/05/2018 12:36:58;6;M;Escola Politécnica (Poli);Pós-graduação em Engenharia Ambiental;Pós-graduação;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 09:10:46;67;M;Escola Politécnica (Poli);Pós-graduação em Engenharia da Computação;Pós-graduação;0;Desenvolvedor;Não;59;N
2016.1;24/07/2016 21:04:22;336;M;Escola Politécnica (Poli);Pós-graduação em Engenharia da Computação;Pós-graduação;5;Desenvolvedor;Não;0;S
2016.2;12/10/2016 21:38:02;16;M;Escola Politécnica (Poli);Pós-graduação em Engenharia da Computação;Pós-graduação;0;Desenvolvedor;Sim;13;S
2016.2;12/10/2016 21:03:56;18;M;Escola Politécnica (Poli);Pós-graduação em Engenharia da Computação;Pós-graduação;0;Desenvolvedor;Não;13;S
2018.1;17/05/2018 11:10:36;168;M;Escola Politécnica (Poli);Pós-graduação em Engenharia da Computação;Pós-graduação;2;Cientista de Dados;Não;78;S
2018.1;18/05/2018 18:05:28;206;M;Escola Politécnica (Poli);Pós-graduação em Engenharia da Computação;Pós-graduação;0;Cientista de Dados;Sim;78;S
2018.1;18/05/2018 18:00:58;302;F;Escola Politécnica (Poli);Pós-graduação em Engenharia da Computação;Pós-graduação;0;Desenvolvedor;Sim;78;N
2018.1;16/05/2018 19:01:54;327;M;Escola Politécnica (Poli);Pós-graduação em Engenharia da Computação;Pós-graduação;0;Desenvolvedor;Sim;47;S
2016.1;25/07/2016 12:27:20;91;M;Escola Politécnica (Poli);Pós-graduação em Engenharia Elétrica;Pós-graduação;0;Desenvolvedor;Não;61;N
2016.1;25/07/2016 01:43:47;435;M;Escola Politécnica (Poli);Pós-graduação em Engenharia Mecânica;Pós-graduação;0;Engenharia;Sim;5;N
2016.1;24/07/2016 21:16:15;529;M;Escola Politécnica (Poli);Pós-graduação em Engenharia Mecatrônica;Pós-graduação;0;Empreendedor/Negócios;Não;0;N
2016.1;25/07/2016 07:36:26;348;F;Escola Politécnica (Poli);Pós-graduação em Engenharia Química/ Tecnologia de Software;Pós-graduação;0;Empreendedor/Negócios;Não;0;N
2016.1;25/07/2016 17:22:43;118;M;Faculdade de Ciências Farmacêuticas (FCF);Pós-graduação em Farmácia e Bioinformática;Pós-graduação;0;Desenvolvedor;Não;0;N
2018.1;16/05/2018 18:56:38;30;M;Instituto de Física (IF);Pós-graduação em Física;Pós-graduação;1;Cientista de Dados;Sim;46;S
2018.1;18/05/2018 23:52:59;169;M;Escola Politécnica (Poli);Pós-graduação em Inovação na Construção Civil;Pós-graduação;0;Negócios;Não;0;N
2016.1;24/07/2016 21:07:36;23;M;Escola de Artes, Ciências e Humanidades (EACH);Pós-graduação em Marketing;Pós-graduação;0;Marketing;Não;0;N
2018.1;17/05/2018 12:05:44;129;M;Instituto de Matemática e Estatística (IME);Pós-graduação em Matemática Aplicada;Pós-graduação;2;Cientista de Dados;Não;0;N
2018.1;18/05/2018 06:06:07;125;M;Escola de Artes, Ciências e Humanidades (EACH);Pós-graduacão em Sistemas de Informação;Pós-graduação;5;Cientista de Dados;Sim;74;N
2016.1;24/07/2016 21:04:43;44;F;Escola de Artes, Ciências e Humanidades (EACH);Pós-graduação em Sistemas de Informação;Pós-graduação;0;Desenvolvedor;Não;0;S
2016.1;24/07/2016 21:06:24;220;M;Escola de Artes, Ciências e Humanidades (EACH);Pós-graduação em Sistemas de Informação;Pós-graduação;0;Desenvolvedor;Não;0;N
2016.1;25/07/2016 17:46:10;255;M;Escola de Artes, Ciências e Humanidades (EACH);Pós-graduação em Sistemas de Informação;Pós-graduação;0;Desenvolvedor;Sim;36;N
2016.1;27/07/2016 21:43:21;422;M;Escola de Artes, Ciências e Humanidades (EACH);Pós-graduação em Sistemas de Informação;Pós-graduação;0;Desenvolvedor;Sim;37;N
2016.1;25/07/2016 21:12:41;470;M;Escola de Artes, Ciências e Humanidades (EACH);Pós-graduação em Sistemas de Informação;Pós-graduação;0;Desenvolvedor;Sim;36;N
2017.2;18/10/2017 21:45:12;10;M;Escola de Artes, Ciências e Humanidades (EACH);Pós-graduação em Sistemas de Informação;Pós-graduação;1;Cientista de Dados;Não;2;S
2018.1;18/05/2018 22:30:50;166;M;Escola Politécnica (Poli);Pós-graduação em Sistemas Eletrônicos;Pós-graduação;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:13:15;517;M;Escola Politécnica (Poli);Pós-graduação em Tecnologia e Gestão na Produção de Edificios;Pós-graduação;0;Empreendedor/Negócios;Não;0;N
2018.1;16/05/2018 20:55:32;321;M;Instituto de Física (IF);Pós-graduação em Tecnologia Nuclear ;Pós-graduação;0;Desenvolvedor;Não;0;N
2016.1;25/07/2016 15:19:17;36;F;Escola de Comunicações e Artes (ECA);Publicidade e Propaganda;4º ano;0;Comunicação/Publicidade;Sim;50;N
2016.1;24/07/2016 21:09:48;282;F;Escola de Comunicações e Artes (ECA);Publicidade e Propaganda;4º ano;0;Comunicação/Publicidade;Não;50;S
2016.1;24/07/2016 21:05:39;453;F;Escola de Comunicações e Artes (ECA);Publicidade e Propaganda;5º ano ou mais;0;Designer;Não;0;S
2016.1;24/07/2016 21:17:12;484;F;Escola de Comunicações e Artes (ECA);Publicidade e Propaganda;4º ano;0;Designer;Não;50;S
2016.1;24/07/2016 21:31:36;489;F;Escola de Comunicações e Artes (ECA);Publicidade e Propaganda;2º ano;0;Designer;Não;0;N
2016.2;12/10/2016 22:38:48;68;F;Escola de Comunicações e Artes (ECA);Publicidade e Propaganda;1º ano;0;Designer;Não;0;S
2016.2;12/10/2016 22:13:45;87;F;Escola de Comunicações e Artes (ECA);Publicidade e Propaganda;2º ano;0;Designer;Não;0;S
2018.1;18/05/2018 17:41:04;139;F;Escola de Comunicações e Artes (ECA);Publicidade e Propaganda;4° ano;0;Negócios;Não;0;N
2018.1;16/05/2018 19:03:58;222;M;Escola de Comunicações e Artes (ECA);Publicidade e Propaganda;1° ano;0;Designer;Não;0;S
2018.1;16/05/2018 19:28:06;326;F;Escola de Comunicações e Artes (ECA);Publicidade e Propaganda;5° ano ou mais;0;Designer;Não;0;S
2016.2;13/10/2016 00:52:26;59;M;Instituto de Relações Internacionais (IRI);Relações Internacionais;1º ano;0;Políticas Públicas;Não;0;N
2016.2;12/10/2016 22:24:40;70;M;Escola de Comunicações e Artes (ECA);Relações Públicas;1º ano;0;Negócios;Não;0;N
2017.1;2017/07/19 9:06:21 PM ;7;F;Escola de Comunicações e Artes (ECA);Relações Públicas;5° ano ou mais;1;Nenhuma;Não;0;N
2017.1;2017/07/19 10:19:14 PM ;111;M;Não USP;Segurança da Informação ;1° ano;0;Negócios;Não;0;N
2018.1;17/05/2018 12:17:10;336;F;Escola Politécnica (Poli);Tecnologia de Software;3° ano;2;Desenvolvedor;Não;0;N
2018.1;17/05/2018 13:58:05;328;M;Escola de Comunicações e Artes (ECA);Turismo;3° ano;0;Negócios;Não;0;N
2016.1;24/07/2016 22:46:15;2;F;Não USP;;;0;Designer;Não;0;S
2016.1;25/07/2016 09:10:43;4;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:06:48;6;M;Não USP;;;0;Desenvolvedor;Sim;58;N
2016.1;25/07/2016 14:18:34;8;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 23:42:40;9;F;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 10:36:24;11;M;Não USP;;;2;Nenhuma;Não;0;N
2016.1;24/07/2016 21:42:08;12;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;27/07/2016 23:14:33;13;M;Não USP;;;0;Empreendedor/Negócios;Sim;8;N
2016.1;25/07/2016 12:22:11;15;F;Não USP;;;5;Designer;Não;0;N
2016.1;24/07/2016 21:07:32;16;F;Faculdade de Economia, Administração e Contabilidade (FEA);;4º ano;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 23:26:27;20;M;Não USP;;;0;Gestão de Projetos;Não;0;N
2016.1;25/07/2016 15:22:21;22;M;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:15:09;30;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:05:19;32;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;26/08/2016 13:50:39;33;M;Não USP;;;0;Designer;Não;0;N
2016.1;19/08/2016 21:47:33;35;M;Não USP;;;0;Desenvolvedor;Não;0;S
2016.1;24/07/2016 21:39:06;37;F;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 22:12:33;41;M;Não USP;;;0;Designer;Não;0;N
2016.1;26/07/2016 18:42:19;45;F;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;18/08/2016 22:49:37;47;F;Não USP;;;0;Desenvolvedor;Não;0;S
2016.1;25/07/2016 00:41:41;53;F;Não USP;;;1;Designer;Não;0;N
2016.1;27/07/2016 21:51:39;55;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:05:20;57;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 23:46:02;58;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 22:00:29;60;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:06:28;61;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:58:18;64;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 21:44:03;66;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:10:05;68;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:28:15;69;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:14:59;71;M;Não USP;;;1;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 22:25:22;72;F;Não USP;;;1;Designer;Não;0;S
2016.1;27/07/2016 16:29:14;73;F;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 23:27:45;75;F;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 21:48:55;76;F;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:02:48;77;M;Não USP;;;0;Desenvolvedor;Não;0;S
2016.1;24/07/2016 22:10:46;79;M;Não USP;;;0;Designer;Não;0;N
2016.1;24/07/2016 21:36:11;85;M;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;25/07/2016 14:12:23;87;F;Não USP;;;2;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:08:54;89;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:02:07;92;F;Não USP;;;0;Empreendedor/Negócios;Não;0;S
2016.1;24/07/2016 21:23:19;94;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:26:46;95;M;Não USP;;;5;Desenvolvedor;Não;0;N
2016.1;27/07/2016 22:10:54;97;M;Não USP;;;0;Negócios;Não;0;N
2016.1;24/07/2016 21:09:58;98;F;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:05:38;99;F;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:06:06;101;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:08:07;103;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 22:23:00;107;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:09:54;108;F;Não USP;;;2;Mentoria;Não;0;N
2016.1;25/07/2016 19:41:11;109;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:03:48;111;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 23:19:31;113;M;Não USP;;;1;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 23:13:09;115;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 22:26:17;116;M;Não USP;;;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:08:09;117;M;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:33:12;119;M;Não USP;;;2;Desenvolvedor;Não;0;N
2016.1;25/07/2016 08:40:52;122;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:10:24;123;M;Não USP;;;5;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:40:47;124;M;Não USP;;;0;Designer;Não;0;N
2016.1;24/07/2016 22:08:27;126;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 13:36:56;127;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;25/07/2016 21:48:13;129;M;Não USP;;;0;Engenharia;Não;0;N
2016.1;24/07/2016 21:55:34;139;M;Não USP;;;5;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:09:34;140;F;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;25/07/2016 23:16:11;142;F;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 22:04:59;143;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:36:35;144;F;Não USP;;;1;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 23:19:30;146;F;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;25/07/2016 10:59:23;147;M;Não USP;;;5;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:07:42;154;M;Não USP;;;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 22:28:31;155;M;Não USP;;;1;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:33:16;157;M;Não USP;;;0;Desenvolvedor;Não;0;N
